date,id,referee,home_team,away_team,home_goals,away_goals,result,total_goals,goal_diff,home_gf_rolls_mean_5,home_pts_rolls_sum_5,away_gf_rolls_mean_5,away_pts_rolls_sum_5
2024-02-17 12:00:00,1048764,D. Aytekin,FC Schalke 04,SV Wehen,1,0,home,1,1,0.8,4.0,1.4,6.0
2024-02-17 12:00:00,1048770,F. Zwayer,Hansa Rostock,Hamburger SV,2,2,draw,4,0,0.6,4.0,2.4,9.0
2024-02-17 12:00:00,1048767,P. Alt,SC Paderborn 07,Holstein Kiel,0,4,away,4,-4,1.8,10.0,1.4,7.0
2024-02-17 19:30:00,1048768,M. Fritz,Karlsruher SC,Fortuna Dusseldorf,2,2,draw,4,0,2.2,10.0,2.0,5.0
2024-02-18 12:30:00,1048771,M. Bacher,FC Nurnberg,FC Kaiserslautern,1,1,draw,2,0,1.2,5.0,1.4,3.0
2024-02-18 12:30:00,1048766,F. Heft,FC St. Pauli,Eintracht Braunschweig,1,0,home,1,1,1.6,10.0,1.4,12.0
2024-02-18 12:30:00,1048772,P. Schwengers,SV Elversberg,VfL Osnabruck,3,1,home,4,2,1.6,5.0,0.6,4.0
2024-02-23 17:30:00,1048775,M. Jöllenbeck,Holstein Kiel,FC St. Pauli,3,4,away,7,-1,1.6,7.0,1.6,12.0
2024-02-23 17:30:00,1048781,F. Lechner,SV Wehen,SC Paderborn 07,1,2,away,3,-1,1.2,5.0,1.2,7.0
2024-02-24 12:00:00,1048779,P. Alt,Eintracht Braunschweig,Hertha Berlin,1,1,draw,2,0,1.0,9.0,1.8,7.0
2024-02-24 12:00:00,1048776,T. Welz,FC Kaiserslautern,Karlsruher SC,0,4,away,4,-4,1.4,4.0,2.0,8.0
2024-02-24 12:00:00,1048780,T. Bauer,VfL Osnabruck,Hannover 96,1,0,home,1,1,0.8,3.0,2.6,13.0
2024-02-24 19:30:00,1048777,C. Dingert,FC Magdeburg,FC Schalke 04,3,0,home,3,3,1.0,7.0,0.6,6.0
2024-02-25 12:30:00,1048774,M. Burda,Fortuna Dusseldorf,Hansa Rostock,2,0,home,2,2,1.8,3.0,1.0,5.0
2024-02-25 12:30:00,1048773,H. Osmers,Hamburger SV,SV Elversberg,1,0,home,1,1,2.4,7.0,1.8,8.0
2024-02-25 12:30:00,1048778,R. Schröder,SpVgg Greuther Furth,FC Nurnberg,2,1,home,3,1,1.4,6.0,1.4,6.0
2024-03-01 17:30:00,1048782,D. Siebert,FC Schalke 04,FC St. Pauli,3,1,home,4,2,0.6,6.0,2.0,12.0
2024-03-01 17:30:00,1048783,B. Dankert,Hertha Berlin,Holstein Kiel,2,2,draw,4,0,1.6,7.0,2.0,7.0
2024-03-02 12:00:00,1048789,W. Haslberger,FC Nurnberg,Eintracht Braunschweig,2,1,home,3,1,1.0,3.0,0.8,7.0
2024-03-02 12:00:00,1048787,R. Hartmann,Hannover 96,Fortuna Dusseldorf,2,2,draw,4,0,2.2,12.0,1.8,5.0
2024-03-02 12:00:00,1048788,F. Badstübner,Hansa Rostock,FC Kaiserslautern,0,3,away,3,-3,1.0,5.0,1.4,4.0
2024-03-02 19:30:00,1048786,R. Braun,Karlsruher SC,SpVgg Greuther Furth,4,0,home,4,4,2.4,8.0,1.6,6.0
2024-03-03 12:30:00,1048784,R. Hempel,Hamburger SV,VfL Osnabruck,1,2,away,3,-1,2.2,7.0,0.8,6.0
2024-03-03 12:30:00,1048785,N. Winter,SC Paderborn 07,FC Magdeburg,0,0,draw,0,0,1.6,10.0,1.4,7.0
2024-03-03 12:30:00,1048790,A. Sather,SV Elversberg,SV Wehen,0,3,away,3,-3,1.4,7.0,1.4,5.0
2024-03-08 17:30:00,1048798,M. Bacher,Eintracht Braunschweig,Hansa Rostock,0,1,away,1,-1,0.8,4.0,0.6,2.0
2024-03-08 17:30:00,1048792,M. Petersen,Fortuna Dusseldorf,Hamburger SV,2,0,home,2,2,2.0,6.0,1.8,7.0
2024-03-09 12:00:00,1048791,R. Kampka,FC Schalke 04,SC Paderborn 07,3,3,draw,6,0,1.0,9.0,1.6,10.0
2024-03-09 12:00:00,1048794,F. Exner,Holstein Kiel,Karlsruher SC,1,0,home,1,1,2.2,8.0,2.4,8.0
2024-03-09 12:00:00,1048799,P. Schwengers,SV Wehen,Hannover 96,1,1,draw,2,0,1.4,5.0,2.0,10.0
2024-03-09 19:30:00,1048796,T. Reichel,FC Magdeburg,FC Nurnberg,0,1,away,1,-1,1.4,8.0,1.4,6.0
2024-03-10 12:30:00,1048795,S. Stegemann,FC Kaiserslautern,VfL Osnabruck,3,2,home,5,1,1.2,4.0,1.2,8.0
2024-03-10 12:30:00,1048793,H. Osmers,FC St. Pauli,Hertha Berlin,2,0,home,2,2,1.8,9.0,1.8,8.0
2024-03-10 12:30:00,1048797,C. Dingert,SpVgg Greuther Furth,SV Elversberg,1,4,away,5,-3,1.2,3.0,1.2,7.0
2024-03-15 17:30:00,1048802,D. Siebert,SC Paderborn 07,Eintracht Braunschweig,1,2,away,3,-1,1.4,8.0,0.8,4.0
2024-03-15 17:30:00,1048808,P. Alt,VfL Osnabruck,Fortuna Dusseldorf,0,4,away,4,-4,1.2,7.0,1.8,9.0
2024-03-16 12:00:00,1048806,F. Willenborg,FC Nurnberg,FC St. Pauli,0,2,away,2,-2,1.2,8.0,1.6,9.0
2024-03-16 12:00:00,1048805,R. Hempel,Hansa Rostock,SpVgg Greuther Furth,1,0,home,1,1,0.6,5.0,1.0,3.0
2024-03-16 12:00:00,1048807,T. Bauer,SV Elversberg,Holstein Kiel,0,2,away,2,-2,1.6,7.0,2.2,10.0
2024-03-16 19:30:00,1048804,M. Burda,Hannover 96,FC Kaiserslautern,1,1,draw,2,0,1.8,8.0,1.6,7.0
2024-03-17 12:30:00,1048801,B. Dankert,Hamburger SV,SV Wehen,3,0,home,3,3,1.4,4.0,1.2,5.0
2024-03-17 12:30:00,1048800,S. Jablonski,Hertha Berlin,FC Schalke 04,5,2,home,7,3,1.6,8.0,1.4,7.0
2024-03-17 12:30:00,1048803,S. Storks,Karlsruher SC,FC Magdeburg,7,0,home,7,7,2.0,7.0,1.2,7.0
2024-03-30 12:00:00,1048816,B. Dankert,Eintracht Braunschweig,SV Elversberg,5,0,home,5,5,0.8,4.0,1.4,6.0
2024-03-30 12:00:00,1048813,R. Schröder,FC Kaiserslautern,Fortuna Dusseldorf,1,3,away,4,-2,1.6,8.0,2.4,11.0
2024-03-30 12:00:00,1048812,F. Heft,Holstein Kiel,Hansa Rostock,2,0,home,2,2,2.4,10.0,0.8,7.0
2024-03-30 19:30:00,1048810,A. Sather,Hertha Berlin,FC Nurnberg,3,3,draw,6,0,2.2,8.0,1.0,7.0
2024-03-31 11:30:00,1048814,F. Lechner,FC Magdeburg,Hannover 96,0,3,away,3,-3,1.0,4.0,1.2,6.0
2024-03-31 11:30:00,1048809,R. Hartmann,FC Schalke 04,Karlsruher SC,0,0,draw,0,0,1.8,7.0,3.4,10.0
2024-03-31 11:30:00,1048811,B. Brand,FC St. Pauli,SC Paderborn 07,2,1,home,3,1,2.0,12.0,1.2,5.0
2024-03-31 11:30:00,1048817,F. Exner,SV Wehen,VfL Osnabruck,0,1,away,1,-1,1.0,4.0,1.2,6.0
2024-03-31 11:30:00,1048815,T. Welz,SpVgg Greuther Furth,Hamburger SV,1,1,draw,2,0,0.8,3.0,1.4,7.0
2024-04-05 16:30:00,1048823,N. Winter,Hansa Rostock,SV Wehen,3,1,home,4,2,0.4,6.0,1.0,4.0
2024-04-05 16:30:00,1048820,M. Petersen,SC Paderborn 07,Hertha Berlin,2,3,away,5,-1,1.4,5.0,2.2,6.0
2024-04-06 11:00:00,1048824,R. Hempel,FC Nurnberg,Holstein Kiel,0,4,away,4,-4,1.4,7.0,2.0,10.0
2024-04-06 11:00:00,1048818,D. Aytekin,Hamburger SV,FC Kaiserslautern,2,1,home,3,1,1.2,7.0,1.6,7.0
2024-04-06 11:00:00,1048825,P. Ittrich,SV Elversberg,FC Magdeburg,0,0,draw,0,0,0.8,3.0,0.6,4.0
2024-04-06 18:30:00,1048821,M. Bacher,Karlsruher SC,FC St. Pauli,2,1,home,3,1,3.0,10.0,2.2,12.0
2024-04-07 11:30:00,1048819,F. Badstübner,Fortuna Dusseldorf,Eintracht Braunschweig,2,0,home,2,2,2.6,13.0,1.8,7.0
2024-04-07 11:30:00,1048822,F. Willenborg,Hannover 96,FC Schalke 04,1,1,draw,2,0,1.4,6.0,1.6,5.0
2024-04-07 11:30:00,1048826,W. Haslberger,VfL Osnabruck,SpVgg Greuther Furth,2,0,home,2,2,1.2,9.0,0.8,4.0
2024-04-12 16:30:00,1048828,R. Braun,Hertha Berlin,Hansa Rostock,4,0,home,4,4,2.6,8.0,1.0,9.0
2024-04-12 16:30:00,1048833,P. Alt,SpVgg Greuther Furth,FC Kaiserslautern,2,1,home,3,1,0.4,1.0,1.8,7.0
2024-04-13 11:00:00,1048831,M. Burda,Holstein Kiel,VfL Osnabruck,4,0,home,4,4,2.2,13.0,1.4,9.0
2024-04-13 11:00:00,1048830,A. Sather,SC Paderborn 07,Karlsruher SC,1,1,draw,2,0,1.4,2.0,2.6,10.0
2024-04-13 11:00:00,1048835,T. Gerach,SV Wehen,Fortuna Dusseldorf,0,2,away,2,-2,1.0,4.0,2.6,13.0
2024-04-13 18:30:00,1048827,M. Fritz,FC Schalke 04,FC Nurnberg,2,0,home,2,2,1.8,6.0,1.2,7.0
2024-04-14 11:30:00,1048834,S. Jablonski,Eintracht Braunschweig,Hannover 96,0,0,draw,0,0,1.6,6.0,1.6,7.0
2024-04-14 11:30:00,1048832,R. Kampka,FC Magdeburg,Hamburger SV,2,2,draw,4,0,0.0,2.0,1.4,7.0
2024-04-14 11:30:00,1048829,T. Reichel,FC St. Pauli,SV Elversberg,3,4,away,7,-1,1.6,9.0,0.8,4.0
2024-04-19 16:30:00,1048842,F. Exner,FC Nurnberg,SC Paderborn 07,0,2,away,2,-2,0.8,4.0,1.6,2.0
2024-04-19 16:30:00,1048843,P. Schwengers,SV Elversberg,FC Schalke 04,1,1,draw,2,0,1.6,7.0,1.6,6.0
2024-04-20 11:00:00,1048839,A. Aarnink,FC Kaiserslautern,SV Wehen,1,1,draw,2,0,1.4,4.0,0.4,1.0
2024-04-20 11:00:00,1048837,F. Heft,Fortuna Dusseldorf,SpVgg Greuther Furth,1,0,home,1,1,2.6,15.0,0.8,4.0
2024-04-20 11:00:00,1048844,T. Bauer,VfL Osnabruck,Eintracht Braunschweig,0,3,away,3,-3,1.0,6.0,1.4,7.0
2024-04-20 18:30:00,1048836,S. Stegemann,Hamburger SV,Holstein Kiel,0,1,away,1,-1,1.6,8.0,2.6,15.0
2024-04-21 11:30:00,1048840,D. Aytekin,Hannover 96,FC St. Pauli,1,2,away,3,-1,1.2,7.0,2.0,9.0
2024-04-21 11:30:00,1048841,D. Schlager,Hansa Rostock,FC Magdeburg,0,2,away,2,-2,1.0,9.0,0.4,2.0
2024-04-21 11:30:00,1048838,B. Dankert,Karlsruher SC,Hertha Berlin,3,2,home,5,1,2.0,8.0,3.0,10.0
2024-04-26 16:30:00,1048847,R. Hartmann,FC St. Pauli,Hansa Rostock,1,0,home,1,1,2.0,9.0,0.8,6.0
2024-04-26 16:30:00,1048846,T. Gerach,Hertha Berlin,Hannover 96,1,1,draw,2,0,3.4,10.0,1.2,6.0
2024-04-27 11:00:00,1048852,D. Siebert,Eintracht Braunschweig,Hamburger SV,0,4,away,4,-4,2.0,10.0,1.6,8.0
2024-04-27 11:00:00,1048849,F. Badstübner,Holstein Kiel,FC Kaiserslautern,1,3,away,4,-2,2.6,15.0,1.0,2.0
2024-04-27 11:00:00,1048848,W. Haslberger,SC Paderborn 07,SV Elversberg,3,1,home,4,2,1.4,4.0,1.0,5.0
2024-04-27 18:30:00,1048845,H. Osmers,FC Schalke 04,Fortuna Dusseldorf,1,1,draw,2,0,1.2,6.0,2.4,15.0
2024-04-28 11:30:00,1048850,R. Braun,FC Magdeburg,VfL Osnabruck,1,1,draw,2,0,0.8,5.0,0.6,6.0
2024-04-28 11:30:00,1048851,L. Benen,FC Nurnberg,Karlsruher SC,0,1,away,1,-1,0.6,1.0,2.6,11.0
2024-04-28 11:30:00,1048853,P. Ittrich,SV Wehen,SpVgg Greuther Furth,3,5,away,8,-2,0.4,1.0,0.6,4.0
2024-05-03 16:30:00,1048855,M. Petersen,Fortuna Dusseldorf,FC Nurnberg,3,1,home,4,2,1.8,13.0,0.6,1.0
2024-05-03 16:30:00,1048854,M. Jöllenbeck,Hamburger SV,FC St. Pauli,1,0,home,1,1,1.8,8.0,1.8,9.0
2024-05-04 11:00:00,1048859,F. Badstübner,Hansa Rostock,Karlsruher SC,1,2,away,3,-1,0.6,3.0,1.4,11.0
2024-05-04 11:00:00,1048858,R. Hempel,SpVgg Greuther Furth,Eintracht Braunschweig,3,3,draw,6,0,1.6,7.0,1.6,7.0
2024-05-04 18:30:00,1048856,P. Ittrich,FC Kaiserslautern,FC Magdeburg,4,1,home,5,3,1.4,4.0,1.0,6.0
2024-05-05 11:30:00,1048857,R. Kampka,Hannover 96,SC Paderborn 07,3,2,home,5,1,1.2,6.0,1.8,7.0
2024-05-05 11:30:00,1048860,F. Lechner,SV Elversberg,Hertha Berlin,4,2,home,6,2,1.2,5.0,2.6,8.0
2024-05-05 11:30:00,1048862,F. Zwayer,SV Wehen,Holstein Kiel,0,1,away,1,-1,1.0,1.0,2.4,12.0
2024-05-07 16:30:00,1048861,M. Bacher,VfL Osnabruck,FC Schalke 04,0,4,away,4,-4,0.8,7.0,1.0,7.0
2024-05-10 16:30:00,1048869,T. Bauer,FC Magdeburg,SpVgg Greuther Furth,0,0,draw,0,0,1.2,6.0,2.0,7.0
2024-05-10 16:30:00,1048866,F. Willenborg,SC Paderborn 07,Hamburger SV,1,0,home,1,1,2.0,7.0,1.8,10.0
2024-05-11 11:00:00,1048870,M. Burda,FC Nurnberg,SV Elversberg,3,0,home,3,3,0.2,0.0,2.0,8.0
2024-05-11 11:00:00,1048863,T. Reichel,FC Schalke 04,Hansa Rostock,2,1,home,3,1,1.8,9.0,0.8,3.0
2024-05-11 11:00:00,1048864,D. Schlager,Hertha Berlin,FC Kaiserslautern,3,1,home,4,2,2.4,7.0,2.0,7.0
2024-05-11 18:30:00,1048868,S. Jablonski,Holstein Kiel,Fortuna Dusseldorf,1,1,draw,2,0,2.2,12.0,1.8,13.0
2024-05-12 11:30:00,1048871,M. Fritz,Eintracht Braunschweig,SV Wehen,1,0,home,1,1,1.2,5.0,1.0,1.0
2024-05-12 11:30:00,1048865,M. Petersen,FC St. Pauli,VfL Osnabruck,3,1,home,4,2,1.4,6.0,0.6,4.0
2024-05-12 11:30:00,1048867,N. Winter,Karlsruher SC,Hannover 96,1,2,away,3,-1,1.8,13.0,1.2,6.0
2024-05-19 13:30:00,1048874,F. Heft,FC Kaiserslautern,Eintracht Braunschweig,5,0,home,5,5,2.0,7.0,1.4,8.0
2024-05-19 13:30:00,1048873,T. Gerach,Fortuna Dusseldorf,FC Magdeburg,3,2,home,5,1,1.6,11.0,1.2,6.0
2024-05-19 13:30:00,1048872,A. Aarnink,Hamburger SV,FC Nurnberg,4,1,home,5,3,1.4,7.0,0.8,3.0
2024-05-19 13:30:00,1048875,A. Sather,Hannover 96,Holstein Kiel,1,2,away,3,-1,1.4,8.0,1.6,10.0
2024-05-19 13:30:00,1048877,H. Osmers,Hansa Rostock,SC Paderborn 07,1,2,away,3,-1,0.4,0.0,1.8,10.0
2024-05-19 13:30:00,1048878,F. Exner,SV Elversberg,Karlsruher SC,0,3,away,3,-3,2.0,7.0,1.6,10.0
2024-05-19 13:30:00,1048880,D. Aytekin,SV Wehen,FC St. Pauli,1,2,away,3,-1,0.8,1.0,1.8,9.0
2024-05-19 13:30:00,1048876,P. Schwengers,SpVgg Greuther Furth,FC Schalke 04,2,0,home,2,2,2.0,8.0,2.0,11.0
2024-05-19 13:30:00,1048879,P. Alt,VfL Osnabruck,Hertha Berlin,2,1,home,3,1,0.4,1.0,2.4,7.0
2024-05-24 18:30:00,1200871,T. Reichel,Jahn Regensburg,SV Wehen,2,2,draw,4,0,1.0,7.0,1.0,1.0
2024-05-28 18:30:00,1200872,M. Petersen,SV Wehen,Jahn Regensburg,1,2,away,3,-1,1.2,1.0,1.25,5.0
